#{"t_start": 1733160959.42986, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
570.0,886,40902.00997
315.0,510,40905.489918
470.0,572,40909.376707
705.0,1007,40916.21169
470.0,608,40920.359602
735.0,1182,40928.386158
785.0,907,40934.549965
140.0,291,40936.552277
580.0,1011,40943.452874
315.0,476,40946.698569
565.0,729,40951.682088
315.0,490,40955.021975
415.0,634,40959.353554
590.0,757,40964.534168
420.0,530,40968.155653
600.0,1074,40975.358906
580.0,994,40981.942019
555.0,897,40987.896095
755.0,804,40993.25201
405.0,597,40997.222622
555.0,863,41002.97287
560.0,803,41008.322985
470.0,596,41012.286616
530.0,1025,41019.075142
120.0,265,41020.845202
365.0,512,41024.274779
420.0,670,41028.733869
555.0,723,41033.531384
470.0,626,41037.713534
210.0,379,41040.226004
70.0,263,41041.966115
520.0,595,41045.922117
495.0,685,41050.452937
420.0,508,41053.830439
445.0,649,41058.164636
560.0,801,41063.468227
315.0,458,41066.507133
95.0,265,41068.288623
315.0,436,41071.184001
240.0,410,41073.901484
480.0,601,41077.903591
225.0,369,41080.381048
345.0,439,41083.307319
285.0,628,41087.474511
480.0,717,41092.285246
510.0,678,41096.818903
260.0,409,41099.568971
530.0,955,41105.991616
460.0,850,41111.688835
570.0,1047,41118.630698
530.0,818,41124.110278
555.0,645,41128.421041
470.0,640,41132.697807
500.0,635,41136.936257
150.0,283,41138.844329
495.0,638,41143.112543
495.0,637,41147.385489
420.0,577,41151.265981
540.0,643,41155.553467
470.0,658,41159.946515
555.0,928,41166.056791
265.0,448,41169.019925
595.0,848,41174.618663
495.0,562,41178.334487
140.0,289,41180.265182
240.0,442,41183.189389
255.0,422,41186.000764
135.0,274,41187.811945
95.0,266,41189.59292
560.0,774,41194.707479
95.0,268,41196.492514
330.0,493,41199.759175
195.0,383,41202.32677
105.0,267,41204.099506
150.0,281,41205.962126
315.0,417,41208.742322
380.0,571,41212.5491
90.0,266,41214.335617
105.0,264,41216.113911
315.0,529,41219.68209
420.0,583,41223.59112
440.0,777,41228.77464
105.0,273,41230.605218
605.0,922,41236.751727
495.0,599,41240.70489
320.0,442,41243.648258
240.0,452,41246.637181
320.0,613,41250.685455
435.0,542,41254.263021
470.0,599,41258.234524
930.0,1030,41265.08919
435.0,670,41269.576593
605.0,774,41274.772072
515.0,533,41278.355153
435.0,623,41282.559415
320.0,432,41285.485957
120.0,263,41287.26972
575.0,955,41293.628441
330.0,462,41296.725758
580.0,637,41300.96032
450.0,569,41304.704205
120.0,284,41306.578165
375.0,709,41311.297531
440.0,600,41315.308856
105.0,264,41317.069061
555.0,961,41323.450283
450.0,604,41327.483256
315.0,467,41330.610035
495.0,780,41335.800067
580.0,790,41341.040641
620.0,509,41344.411732
345.0,433,41347.29504
450.0,570,41351.093534
470.0,574,41354.967113
495.0,566,41358.747422
575.0,725,41363.61464
285.0,526,41367.178323
185.0,382,41369.738623
565.0,602,41373.785881
215.0,374,41376.306254
450.0,609,41380.42205
585.0,814,41385.848716
545.0,642,41390.17562
670.0,579,41394.003252
485.0,591,41397.938929
585.0,730,41402.774475
365.0,592,41406.682793
925.0,1017,41413.417254
545.0,686,41417.948905
450.0,554,41421.640815
595.0,772,41426.738323
330.0,515,41430.167414
470.0,592,41434.075762
570.0,676,41438.518327
530.0,570,41442.264227
470.0,570,41446.035462
240.0,420,41448.803283
670.0,583,41452.631272
470.0,642,41456.867086
465.0,620,41460.980271
345.0,470,41464.092977
495.0,565,41467.860041
440.0,602,41471.831982
450.0,547,41475.460061
470.0,616,41479.54872
415.0,538,41483.110915
420.0,544,41486.727692
240.0,432,41489.615191
450.0,593,41493.569415
320.0,501,41496.882325
450.0,498,41500.170502
370.0,643,41504.447738
735.0,1023,41511.239337
450.0,581,41515.119453
210.0,384,41517.719332
315.0,488,41521.022122
210.0,463,41524.147238
400.0,519,41527.661591
420.0,581,41531.578536
420.0,491,41534.903383
570.0,747,41539.930451
755.0,1041,41546.978939
545.0,624,41551.162991
155.0,291,41553.12132
450.0,599,41557.165527
470.0,585,41561.108516
555.0,620,41565.278345
470.0,588,41569.226671
450.0,504,41572.630996
470.0,579,41576.53325
555.0,660,41580.974233
555.0,628,41585.204651
570.0,740,41590.16311
555.0,638,41594.448501
525.0,645,41598.788242
580.0,772,41603.986892
570.0,833,41609.560727
555.0,827,41615.126094
470.0,584,41619.053314
95.0,260,41620.823539
420.0,577,41624.703913
365.0,527,41628.259636
95.0,264,41630.045634
345.0,416,41632.848511
580.0,888,41638.813403
285.0,454,41641.823315
600.0,906,41647.885251
175.0,289,41649.81689
370.0,558,41653.587728
680.0,938,41659.855713
345.0,447,41662.879156
440.0,660,41667.329032
140.0,272,41669.172736
320.0,525,41672.68543
800.0,945,41679.01592
285.0,444,41682.02571
470.0,643,41686.354186
330.0,481,41689.587818
560.0,693,41694.269653
470.0,596,41698.292543
585.0,786,41703.547612
425.0,579,41707.430899
315.0,425,41710.283559
840.0,1189,41718.176951
755.0,920,41724.28162
600.0,886,41730.156532
575.0,646,41734.43648
580.0,624,41738.590573
575.0,711,41743.308717
320.0,523,41746.776469
450.0,505,41750.132292
500.0,598,41754.1051
330.0,427,41756.920068
425.0,500,41760.247429
345.0,485,41763.469742
555.0,652,41767.807882
575.0,743,41772.721055
95.0,263,41774.475657
55.0,267,41776.26874
620.0,660,41780.6679
575.0,1200,41788.595328
420.0,502,41791.928489
565.0,655,41796.32843
415.0,928,41802.609764
545.0,631,41806.904674
315.0,513,41810.370058
600.0,1064,41817.558336
90.0,264,41819.361385
450.0,596,41823.400492
125.0,286,41825.355826
560.0,632,41829.633227
555.0,827,41835.209107
135.0,280,41837.100874
315.0,525,41840.687319
330.0,554,41844.455407
555.0,1094,41851.873131
425.0,558,41855.719144
450.0,590,41859.748158
315.0,429,41862.637864
555.0,791,41867.939616
495.0,565,41871.726339
320.0,487,41875.000968
545.0,649,41879.358079
650.0,594,41883.334449
465.0,661,41887.778437
105.0,274,41889.616952
495.0,640,41893.941011
325.0,517,41897.408294
260.0,398,41900.099075
230.0,399,41902.799134
525.0,596,41906.810758
315.0,472,41910.003648
570.0,616,41914.108973
555.0,739,41919.013197
425.0,568,41922.783782
565.0,666,41927.231098
315.0,438,41930.134524
580.0,619,41934.248729
755.0,992,41940.867267
435.0,594,41944.880224
435.0,611,41948.975802
95.0,267,41950.784158
370.0,605,41954.850469
570.0,773,41960.047805
135.0,288,41961.982826
755.0,934,41968.19785
585.0,873,41974.022344
345.0,534,41977.619481
540.0,581,41981.502915
470.0,574,41985.35403
320.0,420,41988.177294
510.0,584,41992.095923
605.0,1041,41999.03823
500.0,591,42003.007144
520.0,600,42007.031351
580.0,874,42012.862449
540.0,684,42017.445732
555.0,645,42021.76526
450.0,600,42025.786247
435.0,518,42029.249071
50.0,251,42030.929839
450.0,643,42035.180248
155.0,339,42037.439009
495.0,676,42041.94921
435.0,584,42045.868675
420.0,513,42049.306912
575.0,1084,42056.537942
450.0,595,42060.539872
390.0,570,42064.365287
655.0,872,42070.166621
530.0,678,42074.6885
125.0,277,42076.534695
420.0,504,42079.91103
420.0,501,42083.288694
420.0,621,42087.446603
425.0,533,42091.019546
365.0,460,42094.125342
450.0,590,42098.103652
315.0,482,42101.346967
315.0,484,42104.602041
575.0,733,42109.509536
535.0,799,42114.861253
210.0,380,42117.419484
545.0,667,42121.87688
470.0,586,42125.785914
135.0,274,42127.651963
570.0,1016,42134.459375
575.0,793,42139.776531
215.0,371,42142.276019
470.0,584,42146.186353
580.0,697,42150.848589
420.0,517,42154.316926
350.0,508,42157.724767
330.0,478,42160.94938
515.0,618,42165.093635
420.0,527,42168.647344
345.0,431,42171.554003
435.0,583,42175.462878
210.0,412,42178.228789
345.0,433,42181.128246
470.0,592,42185.08713
435.0,612,42189.201273
540.0,714,42193.998101
390.0,612,42198.098338
495.0,583,42202.026613
230.0,389,42204.639565
120.0,265,42206.436369
555.0,709,42211.211384
365.0,497,42214.537052
320.0,487,42217.816017
525.0,613,42221.904785
315.0,499,42225.241062
505.0,577,42229.094228
570.0,766,42234.232517
390.0,565,42238.01634
555.0,621,42242.184565
640.0,599,42246.194073
200.0,428,42249.075938
440.0,511,42252.530697
585.0,951,42258.875521
575.0,848,42264.554401
140.0,272,42266.372923
540.0,890,42272.320124
365.0,616,42276.431823
575.0,758,42281.47104
365.0,579,42285.358656
390.0,550,42289.045017
420.0,532,42292.606093
540.0,618,42296.71926
580.0,1015,42303.502282
555.0,650,42307.841737
575.0,853,42313.569592
555.0,780,42318.775348
390.0,542,42322.400323
390.0,576,42326.25802
805.0,1027,42333.103379
315.0,418,42335.891262
345.0,479,42339.09497
405.0,574,42342.952652
330.0,460,42346.030923
595.0,807,42351.426936
560.0,702,42356.138335
420.0,534,42359.713648
650.0,559,42363.44536
420.0,530,42367.002565
315.0,448,42370.014548
565.0,717,42374.816138
420.0,510,42378.237617
315.0,517,42381.716466
450.0,606,42385.763701
435.0,515,42389.21664
470.0,589,42393.152551
495.0,669,42397.609823
210.0,342,42399.914044
525.0,646,42404.228954
530.0,925,42410.446558
525.0,631,42414.680866
420.0,723,42419.559363
345.0,515,42423.02352
495.0,673,42427.536634
550.0,622,42431.71179
420.0,530,42435.253183
80.0,252,42436.945915
435.0,634,42441.205768
450.0,545,42444.854974
575.0,853,42450.543782
330.0,445,42453.53347
420.0,530,42457.108092
210.0,393,42459.747901
755.0,961,42466.162956
500.0,567,42469.983309
420.0,564,42473.775653
330.0,447,42476.7857
570.0,791,42482.082108
120.0,265,42483.853266
395.0,566,42487.625915
450.0,600,42491.636829
315.0,750,42496.66178
355.0,477,42499.847202
575.0,785,42505.074848
435.0,552,42508.771406
315.0,432,42511.663918
555.0,798,42517.010679
425.0,610,42521.077917
330.0,466,42524.20762
320.0,432,42527.083933
525.0,875,42532.924834
315.0,416,42535.713085
555.0,817,42541.153448
450.0,581,42545.043565
450.0,526,42548.577251
450.0,583,42552.470521
315.0,430,42555.359941
210.0,399,42558.044377
315.0,423,42560.87071
450.0,528,42564.403106
605.0,893,42570.355639
315.0,444,42573.319101
495.0,631,42577.526146
450.0,637,42581.794889
500.0,585,42585.697868
470.0,645,42590.015043
470.0,604,42594.049443
540.0,653,42598.402581
435.0,547,42602.076064
580.0,952,42608.423504
450.0,587,42612.339943
425.0,517,42615.793388
120.0,285,42617.697346
450.0,588,42621.608422
455.0,595,42625.594134
390.0,560,42629.332228
420.0,530,42632.883866
470.0,591,42636.801418
320.0,429,42639.671136
525.0,597,42643.632555
435.0,535,42647.19596
435.0,556,42650.888999
435.0,545,42654.503603
565.0,879,42660.293766
500.0,676,42664.76218
580.0,861,42670.430197
530.0,694,42674.991952
405.0,617,42679.083606
260.0,459,42682.10655
560.0,660,42686.467559
550.0,674,42690.942313
450.0,587,42694.826605
585.0,1127,42702.231602
495.0,631,42706.400475
425.0,496,42709.682075
575.0,1100,42716.970932
420.0,527,42720.514125
525.0,586,42724.449388
585.0,815,42729.90178
120.0,263,42731.655494
435.0,582,42735.54826
560.0,711,42740.307925
530.0,589,42744.242207
420.0,495,42747.57396
320.0,501,42750.93727
575.0,749,42755.965608
345.0,445,42758.945265
555.0,1117,42766.401187
575.0,785,42771.641946
395.0,615,42775.781575
450.0,594,42779.756618
315.0,532,42783.336516
560.0,1045,42790.310908
580.0,840,42795.915125
315.0,462,42799.019628
470.0,552,42802.727583
470.0,580,42806.642583
570.0,950,42813.03298
335.0,564,42816.829221
120.0,285,42818.739779
330.0,455,42821.834187
695.0,601,42825.864914
600.0,794,42831.171034
315.0,422,42833.999591
570.0,862,42839.771614
470.0,574,42843.646717
575.0,816,42849.1506
570.0,701,42853.887212
600.0,826,42859.484894
500.0,669,42864.020826
495.0,570,42867.889206
330.0,451,42870.924383
420.0,584,42874.880495
230.0,344,42877.218565
600.0,760,42882.349802
470.0,605,42886.466855
320.0,429,42889.386997
435.0,580,42893.326247
330.0,421,42896.176181
480.0,582,42900.125628
420.0,516,42903.613861
125.0,273,42905.455122
575.0,912,42911.616684
585.0,771,42916.850278
565.0,808,42922.31125
600.0,1029,42929.25518
320.0,504,42932.680064
145.0,283,42934.613025
320.0,451,42937.65529
450.0,702,42942.40386
470.0,659,42946.875061
705.0,940,42953.245208
575.0,826,42958.821017
210.0,405,42961.547537
555.0,838,42967.193409
435.0,587,42971.161244
465.0,583,42975.086332
420.0,519,42978.599173
525.0,656,42983.017154
495.0,627,42987.246336
670.0,600,42991.298958
345.0,455,42994.37813
570.0,637,42998.659506
605.0,856,43004.39843
395.0,543,43008.058424
510.0,823,43013.564153
650.0,643,43017.905093
435.0,566,43021.74084
560.0,826,43027.309279
585.0,836,43032.954013
420.0,532,43036.537283
465.0,648,43040.895926
420.0,593,43044.893684
440.0,540,43048.532287
515.0,990,43055.213995
515.0,523,43058.741528
695.0,971,43065.260469
575.0,841,43070.92009
470.0,596,43074.948712
240.0,385,43077.5377
390.0,557,43081.292569
425.0,556,43085.060355
345.0,587,43089.055936
735.0,1273,43097.638126
395.0,652,43102.031047
525.0,652,43106.444723
570.0,837,43112.101794
470.0,647,43116.495585
570.0,862,43122.309872
405.0,638,43126.611812
545.0,666,43131.116102
550.0,645,43135.481615
555.0,830,43141.055751
125.0,273,43142.914132
315.0,426,43145.798458
285.0,439,43148.776411
560.0,583,43152.726712
195.0,358,43155.153927
530.0,789,43160.494242
320.0,438,43163.476741
450.0,595,43167.511173
450.0,584,43171.447849
425.0,571,43175.29399
450.0,567,43179.105797
320.0,546,43182.794734
420.0,570,43186.630324
120.0,288,43188.57429
425.0,533,43192.154176
730.0,826,43197.736344
570.0,646,43202.085623
695.0,596,43206.126869
575.0,721,43211.018279
365.0,440,43213.994787
425.0,534,43217.614496
450.0,577,43221.526607
330.0,497,43224.916286
180.0,349,43227.268669
210.0,395,43229.944487
315.0,482,43233.202882
135.0,283,43235.124718
610.0,622,43239.321096
370.0,592,43243.324805
450.0,600,43247.384225
335.0,644,43251.736875
135.0,286,43253.691558
125.0,282,43255.600044
575.0,810,43261.080974
525.0,649,43265.462156
780.0,765,43270.619766
605.0,956,43277.08775
350.0,607,43281.201764
185.0,354,43283.627352
215.0,369,43286.133568
420.0,494,43289.481483
595.0,547,43293.188391
600.0,885,43299.161169
755.0,971,43305.746135
450.0,612,43309.882957
575.0,846,43315.605572
520.0,583,43319.528869
320.0,464,43322.674016
420.0,549,43326.407391
555.0,1127,43333.97791
425.0,524,43337.521962
575.0,888,43343.5253
470.0,591,43347.525093
315.0,501,43350.919466
410.0,580,43354.846435
320.0,442,43357.863678
315.0,440,43360.858856
530.0,891,43366.878905
335.0,614,43371.038991
315.0,453,43374.105685
435.0,647,43378.498546
315.0,444,43381.508078
610.0,898,43387.590176
495.0,586,43391.557664
450.0,655,43395.985184
135.0,283,43397.918417
550.0,677,43402.491673
585.0,711,43407.317889
365.0,470,43410.481479
610.0,969,43417.030375
495.0,584,43420.993826
425.0,833,43426.633247
390.0,565,43430.458661
735.0,1115,43437.997417
315.0,470,43441.182755
495.0,638,43445.512671
585.0,917,43451.685661
525.0,671,43456.231892
185.0,339,43458.520338
575.0,1062,43465.696873
210.0,348,43468.061383
420.0,501,43471.447798
285.0,428,43474.344652
510.0,656,43478.72485
435.0,569,43482.554095
510.0,591,43486.514575
320.0,509,43489.939316
315.0,436,43492.881844
315.0,445,43495.910907
425.0,512,43499.321526
320.0,476,43502.480773
455.0,643,43506.742475
150.0,359,43509.123664
555.0,847,43514.728093
215.0,364,43517.145775
450.0,521,43520.590763
585.0,733,43525.468668
500.0,895,43531.422995
555.0,891,43537.332473
550.0,653,43541.67345
425.0,860,43547.391146
540.0,940,43553.669005
320.0,517,43557.108412
330.0,527,43560.629933
240.0,455,43563.677141
80.0,258,43565.399376
435.0,549,43569.071627
530.0,612,43573.148749
135.0,268,43574.943907
230.0,390,43577.540432
540.0,847,43583.185737
315.0,436,43586.096264
585.0,739,43591.011298
725.0,877,43596.851834
315.0,496,43600.205898
320.0,438,43603.149489
575.0,831,43608.759955
470.0,574,43612.666438
315.0,504,43616.078613
125.0,291,43618.040942
90.0,272,43619.890108
420.0,572,43623.765646
330.0,480,43627.022678
555.0,708,43631.814354
470.0,571,43635.691584
185.0,365,43638.165659
500.0,656,43642.608348
105.0,270,43644.440073
545.0,870,43650.317188
525.0,582,43654.274235
420.0,529,43657.850737
390.0,549,43661.576042
600.0,935,43667.887164
320.0,435,43670.85016
385.0,621,43675.054559
185.0,343,43677.361344
345.0,512,43680.81025
570.0,627,43685.035438
80.0,260,43686.800875
470.0,580,43690.714345
330.0,425,43693.584266
320.0,457,43696.677938
315.0,489,43699.967931
185.0,390,43702.620718
450.0,593,43706.601964
450.0,553,43710.345789
605.0,894,43716.394324
195.0,394,43719.065498
575.0,856,43724.847543
315.0,527,43728.445484
695.0,817,43733.970836
425.0,494,43737.313483
525.0,599,43741.372073
470.0,582,43745.311907
345.0,432,43748.254332
425.0,501,43751.664045
105.0,274,43753.543332
515.0,595,43757.579045
565.0,642,43761.915205
500.0,886,43767.912309
125.0,277,43769.784998
420.0,519,43773.308611
70.0,258,43775.045117
420.0,552,43778.784062
470.0,575,43782.67796
570.0,825,43788.24511
470.0,569,43792.083444
425.0,490,43795.402024
285.0,438,43798.351757
525.0,610,43802.486354
315.0,426,43805.363832
450.0,592,43809.388159
555.0,608,43813.496679
470.0,585,43817.47343
420.0,568,43821.322715
345.0,427,43824.208778
